0.1992
0.2699
0.3543
0.4504
0.5546
0.6613
0.7637
0.8542
0.9254
0.9709
0.9866
0.9709
0.9254
0.8542
0.7637
0.6613
0.5546
0.4504
0.3543
0.2699
0.1992
0.2351
0.3186
0.4182
0.5317
0.6546
0.7806
0.9015
1.0083
1.0923
1.146
1.1645
1.146
1.0923
1.0083
0.9015
0.7806
0.6546
0.5317
0.4182
0.3186
0.2351
0.2719
0.3685
0.4837
0.6149
0.7571
0.9028
1.0426
1.1662
1.2633
1.3254
1.3468
1.3254
1.2633
1.1662
1.0426
0.9028
0.7571
0.6149
0.4837
0.3685
0.2719
0.3084
0.418
0.5487
0.6975
0.8588
1.024
1.1826
1.3228
1.433
1.5034
1.5277
1.5034
1.433
1.3228
1.1826
1.024
0.8588
0.6975
0.5487
0.418
0.3084
0.3434
0.4654
0.6108
0.7765
0.9561
1.1401
1.3166
1.4727
1.5953
1.6738
1.7008
1.6738
1.5953
1.4727
1.3166
1.1401
0.9561
0.7765
0.6108
0.4654
0.3434
0.3755
0.5089
0.668
0.8492
1.0455
1.2467
1.4398
1.6104
1.7445
1.8303
1.8598
1.8303
1.7445
1.6104
1.4398
1.2467
1.0455
0.8492
0.668
0.5089
0.3755
0.4036
0.547
0.718
0.9127
1.1237
1.34
1.5475
1.731
1.8751
1.9673
1.999
1.9673
1.8751
1.731
1.5475
1.34
1.1237
0.9127
0.718
0.547
0.4036
0.4266
0.5782
0.759
0.9648
1.1879
1.4165
1.6359
1.8298
1.9822
2.0796
2.1132
2.0796
1.9822
1.8298
1.6359
1.4165
1.1879
0.9648
0.759
0.5782
0.4266
0.4437
0.6014
0.7894
1.0035
1.2355
1.4733
1.7015
1.9031
2.0616
2.163
2.1979
2.163
2.0616
1.9031
1.7015
1.4733
1.2355
1.0035
0.7894
0.6014
0.4437
0.4543
0.6157
0.8081
1.0273
1.2649
1.5083
1.7419
1.9483
2.1106
2.2143
2.2677
2.2143
2.1106
1.9483
1.7419
1.5083
1.2649
1.0273
0.8081
0.6157
0.4543
0.4578
0.6205
0.8144
1.0354
1.2748
1.5201
1.7555
1.9635
2.1271
2.2317
3
2.2317
2.1271
1.9635
1.7555
1.5201
1.2748
1.0354
0.8144
0.6205
0.4578
0.4543
0.6157
0.8081
1.0273
1.2649
1.5083
1.7419
1.9483
2.1106
2.2143
2.2677
2.2143
2.1106
1.9483
1.7419
1.5083
1.2649
1.0273
0.8081
0.6157
0.4543
0.4437
0.6014
0.7894
1.0035
1.2355
1.4733
1.7015
1.9031
2.0616
2.163
2.1979
2.163
2.0616
1.9031
1.7015
1.4733
1.2355
1.0035
0.7894
0.6014
0.4437
0.4266
0.5782
0.759
0.9648
1.1879
1.4165
1.6359
1.8298
1.9822
2.0796
2.1132
2.0796
1.9822
1.8298
1.6359
1.4165
1.1879
0.9648
0.759
0.5782
0.4266
0.4036
0.547
0.718
0.9127
1.1237
1.34
1.5475
1.731
1.8751
1.9673
1.999
1.9673
1.8751
1.731
1.5475
1.34
1.1237
0.9127
0.718
0.547
0.4036
0.3755
0.5089
0.668
0.8492
1.0455
1.2467
1.4398
1.6104
1.7445
1.8303
1.8598
1.8303
1.7445
1.6104
1.4398
1.2467
1.0455
0.8492
0.668
0.5089
0.3755
0.3434
0.4654
0.6108
0.7765
0.9561
1.1401
1.3166
1.4727
1.5953
1.6738
1.7008
1.6738
1.5953
1.4727
1.3166
1.1401
0.9561
0.7765
0.6108
0.4654
0.3434
0.3084
0.418
0.5487
0.6975
0.8588
1.024
1.1826
1.3228
1.433
1.5034
1.5277
1.5034
1.433
1.3228
1.1826
1.024
0.8588
0.6975
0.5487
0.418
0.3084
0.2719
0.3685
0.4837
0.6149
0.7571
0.9028
1.0426
1.1662
1.2633
1.3254
1.3468
1.3254
1.2633
1.1662
1.0426
0.9028
0.7571
0.6149
0.4837
0.3685
0.2719
0.2351
0.3186
0.4182
0.5317
0.6546
0.7806
0.9015
1.0083
1.0923
1.146
1.1645
1.146
1.0923
1.0083
0.9015
0.7806
0.6546
0.5317
0.4182
0.3186
0.2351
0.1992
0.2699
0.3543
0.4504
0.5546
0.6613
0.7637
0.8542
0.9254
0.9709
0.9866
0.9709
0.9254
0.8542
0.7637
0.6613
0.5546
0.4504
0.3543
0.2699
0.1992
